,ID,Sex,Primary_index,Secondary_index,Age
4408,person_4408,Female,1.724722189,0.51752223,46.61096773
4409,person_4409,Male,3.413021148,3.835063495,21.12893506
4410,person_4410,Female,0.700694577,2.545446216,40.38554719
4411,person_4411,Male,5.801499707,6.848056589,41.75335115
4412,person_4412,Male,2.487825492,6.455667117,41.73648929
4413,person_4413,Male,2.458544496,4.427641068,45.77328669
4414,person_4414,Male,3.090231753,3.490248306,27.41006493
4415,person_4415,Male,2.404505732,2.820104022,38.53880027
4416,person_4416,Female,2.546504374,4.813940517,22.14404627
4417,person_4417,Female,2.342402851,3.26076807,60.90252465
4418,person_4418,Male,3.412582593,3.787668231,58.4392231
4419,person_4419,Male,4.851664638,4.400867025,25.0833489
4420,person_4420,Female,1.894991543,1.62033235,58.90981108
4421,person_4421,Male,1.408979073,3.135451801,63.61381296
4422,person_4422,Male,3.681963273,3.163121117,52.47243218
4423,person_4423,Female,1.954539307,2.613207945,62.48164077
4424,person_4424,Female,3.190941931,2.613047757,49.5046257
4425,person_4425,Female,1.344794408,3.41810957,26.31397273
4426,person_4426,Male,2.035758623,2.666604872,56.16163457
4427,person_4427,Female,1.437582383,2.950569791,65.82528594
4428,person_4428,Female,1.090587226,3.204707558,50.91456896
4429,person_4429,Male,4.352360123,5.357587815,35.35423816
4430,person_4430,Female,2.609098058,3.398780409,31.68463556
4431,person_4431,Female,1.807870258,2.053875335,27.47130252
4432,person_4432,Female,1.749746192,2.361728077,52.49094259
4433,person_4433,Male,2.192813537,4.382226339,66.51104552
4434,person_4434,Female,0.202432068,5.34186812,44.61204954
4435,person_4435,Female,1.118031282,4.103047217,48.37544503
4436,person_4436,Male,3.286748847,4.703225685,21.02522762
4437,person_4437,Female,4.156381472,3.431646088,23.78710461
4438,person_4438,Male,3.481704466,5.272492381,43.27432962
4439,person_4439,Male,2.53621146,4.180661084,51.39004809
4440,person_4440,Male,0.594717591,5.850444674,58.07999538
4441,person_4441,Female,0.684281115,3.537579081,56.38776962
4442,person_4442,Female,1.682054354,4.246788289,69.18316891
4443,person_4443,Male,3.515242099,6.124545978,63.3527499
4444,person_4444,Male,3.442748872,3.381005458,42.64648569
4445,person_4445,Female,3.000532696,3.753219994,20.00797665
4446,person_4446,Male,0.859038743,5.417132898,43.11866838
4447,person_4447,Male,3.433397654,4.00332014,34.8215259
4448,person_4448,Female,3.405857031,1.715683326,63.53690989
4449,person_4449,Female,2.475269699,2.692115033,35.02215733
4450,person_4450,Male,3.951294419,3.325163825,22.45444357
4451,person_4451,Male,2.988860233,5.110286092,49.36587457
4452,person_4452,Female,3.877678242,3.825325201,23.19603134
4453,person_4453,Male,4.088840328,3.711244532,66.22794808
4454,person_4454,Female,3.164652329,1.985755298,35.56554695
4455,person_4455,Male,3.772589151,3.571221488,51.82064949
4456,person_4456,Male,1.082805472,3.406141825,65.95615906
4457,person_4457,Male,1.774960747,4.6186882,38.06056673
4458,person_4458,Female,1.53196423,2.0843634,58.76753714
4459,person_4459,Female,3.070641991,1.979076782,62.18723658
4460,person_4460,Male,3.263482001,5.315316009,54.44955935
4461,person_4461,Female,2.298086092,2.381192891,60.06106223
4462,person_4462,Male,2.996051753,3.316638848,26.92121297
4463,person_4463,Female,2.162920028,3.546106622,54.90384053
4464,person_4464,Male,2.976768176,4.742206529,20.41222197
4465,person_4465,Male,3.452296781,3.860790865,47.62154132
4466,person_4466,Female,2.417674122,3.092890341,47.93999152
4467,person_4467,Female,3.006494512,3.330455016,45.40417648
4468,person_4468,Female,2.058110961,3.80951534,50.89204715
4469,person_4469,Male,2.699618309,6.008711809,34.13424123
4470,person_4470,Male,1.145276191,3.941776317,64.37563136
4471,person_4471,Female,1.618050279,2.086834794,60.94014564
4472,person_4472,Female,2.118094148,3.170718567,68.06138232
4473,person_4473,Female,3.288389552,4.264354205,50.19119004
4474,person_4474,Male,3.973067363,4.781633535,64.86833143
4475,person_4475,Male,1.437099069,4.043346357,36.55971047
4476,person_4476,Female,2.665414871,2.505178078,24.79479406
4477,person_4477,Female,2.331956539,2.151109007,43.20177421
4478,person_4478,Male,4.047024929,3.355046658,69.20806987
4479,person_4479,Female,2.519865886,2.630405171,33.90499654
4480,person_4480,Female,0.133759813,3.42710186,54.97734917
4481,person_4481,Male,4.675985757,4.906825096,60.75174504
4482,person_4482,Male,4.912761856,5.349869246,62.1172397
4483,person_4483,Female,1.861366233,2.314059178,55.83446991
4484,person_4484,Female,1.265695636,1.630698925,28.83893147
4485,person_4485,Female,1.776738292,3.152165623,49.06628308
4486,person_4486,Female,2.740736955,3.861430381,47.0020404
4487,person_4487,Female,0.658412777,4.056185278,64.19819362
4488,person_4488,Female,0.93517598,1.851634837,61.10545941
4489,person_4489,Female,1.672862318,3.84139946,69.15108857
4490,person_4490,Male,3.468728423,7.072501957,61.56156366
4491,person_4491,Male,3.660726405,5.791704891,53.62853624
4492,person_4492,Female,3.164482023,2.883124997,58.3975832
4493,person_4493,Male,2.731377651,4.02266855,56.67571953
4494,person_4494,Female,1.183836559,3.561713006,68.10881595
4495,person_4495,Male,3.19826923,5.548837742,68.07960644
4496,person_4496,Female,0.607727221,3.306311049,53.36929511
4497,person_4497,Female,2.54365011,3.50263256,57.84732255
4498,person_4498,Male,1.423047555,4.238417168,59.68702852
4499,person_4499,Female,3.909948962,4.867052936,58.62419521
4500,person_4500,Female,1.399231332,2.461687919,21.78551862
4501,person_4501,Male,2.685288371,4.515691872,54.8429646
4502,person_4502,Female,2.035161346,3.117556482,22.96992477
4503,person_4503,Female,3.654146208,2.924106832,66.36503755
4504,person_4504,Male,0.858228713,3.369926826,57.32710893
4505,person_4505,Female,0.393015372,2.587696909,56.49462621
4506,person_4506,Male,1.933823629,2.98582156,35.0874507
4507,person_4507,Male,4.763927904,6.408948438,51.94765353
4508,person_4508,Male,2.819009361,5.48427304,61.08773321
4509,person_4509,Male,2.790460727,3.742031481,51.39054432
4510,person_4510,Male,3.155160186,4.926902692,50.44668847
4511,person_4511,Female,0.134671733,1.917007616,50.28804109
4512,person_4512,Female,0.510492424,2.73919351,48.36152952
4513,person_4513,Female,1.574278477,2.037402252,34.30739699
4514,person_4514,Male,3.336205665,3.177567841,45.57227322
4515,person_4515,Female,2.472455457,2.572858377,64.78141051
4516,person_4516,Female,0.327230447,5.084773189,54.12866894
4517,person_4517,Male,3.164522137,3.508016328,34.74526435
4518,person_4518,Female,0.751577208,4.433303486,58.03825009
4519,person_4519,Female,2.64603864,4.050474265,26.02485478
4520,person_4520,Male,2.331772663,4.593933557,69.8494084
4521,person_4521,Male,2.422546744,2.427383974,66.20078311
4522,person_4522,Male,1.977612514,3.855856453,59.33950098
4523,person_4523,Male,3.578743942,4.364706497,51.46919159
4524,person_4524,Male,3.568093799,5.342196922,37.78983306
4525,person_4525,Female,1.451015767,3.713256743,64.03864377
4526,person_4526,Female,1.346779553,4.22356367,21.50433762
4527,person_4527,Male,2.114834554,5.064678664,69.87333586
4528,person_4528,Male,3.191525867,5.962943037,32.69311692
4529,person_4529,Female,1.379929197,4.537012046,63.83367507
4530,person_4530,Male,3.490030061,5.07108391,69.49725245
4531,person_4531,Female,2.577880512,1.403416475,21.74497301
4532,person_4532,Female,3.666730184,2.25009246,22.66366068
4533,person_4533,Male,2.819230504,2.698445654,22.11544498
4534,person_4534,Male,3.774717308,4.773797523,33.94713245
4535,person_4535,Female,1.468514053,3.981752585,68.86677028
4536,person_4536,Female,2.862819744,2.032038481,48.06729894
4537,person_4537,Female,0.336503262,1.795428831,61.58551595
4538,person_4538,Male,4.531345594,4.322168413,65.3420379
4539,person_4539,Female,2.120827378,2.973862033,46.70993145
4540,person_4540,Female,2.418423016,3.631357789,42.89376968
4541,person_4541,Female,0.844334936,3.342788424,37.22147485
4542,person_4542,Female,0.3752794,3.109920367,52.38526202
4543,person_4543,Male,1.824758022,2.639183516,35.89754266
4544,person_4544,Female,2.896724688,3.595419771,36.96554101
4545,person_4545,Female,3.208561318,2.766722526,52.38311219
4546,person_4546,Male,3.17390077,5.901529657,21.87516569
4547,person_4547,Male,3.360046262,4.672551311,46.2851219
4548,person_4548,Female,1.976371641,3.296957698,62.97177477
4549,person_4549,Female,0.765160963,3.191171618,61.23412539
4550,person_4550,Female,3.746455503,3.531528402,44.99109651
4551,person_4551,Female,2.296348668,1.826302586,30.18828852
4552,person_4552,Female,2.426848346,4.031389875,53.16237287
4553,person_4553,Male,4.736931388,3.170262358,63.38684758
4554,person_4554,Female,1.357589707,3.746222279,54.60550181
4555,person_4555,Male,3.910155222,6.053441495,54.86225541
4556,person_4556,Female,4.793801109,3.157147343,44.63419941
4557,person_4557,Male,4.112240321,4.169651566,29.35852728
4558,person_4558,Male,1.414650873,3.656979361,35.71438158
4559,person_4559,Male,3.082918996,1.343835059,51.81714847
4560,person_4560,Male,2.98582329,3.828744691,55.16801598
4561,person_4561,Female,1.86875491,3.358500383,51.75134439
4562,person_4562,Male,1.735740731,6.450461194,34.23665361
4563,person_4563,Female,3.103723333,3.766581986,41.79319402
4564,person_4564,Male,2.228422075,3.494489369,34.87695239
4565,person_4565,Male,3.138273935,4.08540915,29.99437299
4566,person_4566,Female,1.15946784,2.412146955,53.75541896
4567,person_4567,Female,3.093219891,3.65485787,37.88788054
4568,person_4568,Female,3.375695259,2.699815366,65.15300369
4569,person_4569,Male,2.934125358,3.900455181,45.29656501
4570,person_4570,Female,4.300515363,2.712109068,64.75106103
4571,person_4571,Female,2.056990793,3.012771091,40.39139314
4572,person_4572,Male,3.787458617,4.996649604,32.24193911
4573,person_4573,Male,2.591125494,3.901555157,24.18156785
4574,person_4574,Male,3.107020234,5.7340496,40.29606516
4575,person_4575,Male,3.443209843,4.843712936,41.13661154
4576,person_4576,Male,2.308866734,7.020777447,24.47867329
4577,person_4577,Male,3.425861343,4.800835418,28.11719466
4578,person_4578,Male,4.402380672,2.348044951,33.28518651
4579,person_4579,Male,1.239423517,4.984568656,23.07627277
4580,person_4580,Male,3.06922052,5.572333552,58.48387437
4581,person_4581,Female,1.253250705,3.847759644,32.86914349
4582,person_4582,Female,2.209335692,3.489304193,33.03902199
4583,person_4583,Female,2.690226913,2.445025659,69.83434073
4584,person_4584,Female,3.456472322,3.572599373,35.85750002
4585,person_4585,Female,2.304439266,3.287451212,31.26346543
4586,person_4586,Male,3.107861915,3.904991067,55.44706057
4587,person_4587,Male,3.110870255,3.644545805,54.23795548
4588,person_4588,Male,2.068385242,3.908898697,30.06521668
4589,person_4589,Female,1.940018067,1.237473943,37.26963283
4590,person_4590,Female,0.690810181,2.571535312,27.0956236
4591,person_4591,Male,1.88114226,3.089764357,54.35149617
4592,person_4592,Female,2.627814671,2.016858689,30.06456777
4593,person_4593,Female,1.463601663,3.084050935,34.37323923
4594,person_4594,Male,2.131102095,4.853844627,57.17697283
4595,person_4595,Male,3.730336922,4.843114396,67.0921424
4596,person_4596,Male,3.328383774,3.769333432,32.47543285
4597,person_4597,Male,2.356578969,4.695264139,31.64630486
4598,person_4598,Female,1.09168401,2.351736188,30.1888682
4599,person_4599,Female,2.226183646,2.704372743,60.70899989
4600,person_4600,Female,2.391178103,3.838762502,41.3386876
4601,person_4601,Male,2.673901809,4.2834856,29.28917649
4602,person_4602,Female,3.670294649,2.618777654,59.31208912
4603,person_4603,Female,2.624524513,3.715285889,34.40284336
4604,person_4604,Male,2.847046832,5.396059117,34.0081558
4605,person_4605,Male,1.746076003,4.445523384,27.26042105
4606,person_4606,Female,1.601225187,2.699842893,65.16662328
4607,person_4607,Female,2.235297497,1.206837136,49.2823716
4608,person_4608,Female,3.611774823,2.148247477,37.09975412
4609,person_4609,Male,3.942608943,5.10545478,41.17001656
4610,person_4610,Male,4.122987801,5.05023899,25.24338363
4611,person_4611,Male,3.318580145,5.693444573,24.05889972
4612,person_4612,Female,0.151493209,3.578095892,46.43927132
4613,person_4613,Male,1.786066995,3.673989204,47.70915824
4614,person_4614,Female,2.334574332,2.677116004,21.1082006
4615,person_4615,Female,2.691046683,3.400661311,48.82339432
4616,person_4616,Female,0.55173783,3.831797607,20.22043246
4617,person_4617,Female,2.508606517,3.606300253,64.41218937
4618,person_4618,Female,2.418410113,3.362435246,65.10257698
4619,person_4619,Male,1.624568735,5.625946414,27.14329263
4620,person_4620,Male,1.047571205,5.118685656,30.83472872
4621,person_4621,Female,0.841096075,2.307430301,43.74865053
4622,person_4622,Female,1.817732439,1.727573593,49.02931025
4623,person_4623,Male,3.751818434,4.052435355,34.36294524
4624,person_4624,Female,2.969216646,3.859373733,65.97896059
4625,person_4625,Male,2.348489408,4.301628037,44.47990604
4626,person_4626,Male,4.238364705,5.224485634,67.61421578
4627,person_4627,Female,3.506592333,2.935596231,51.23788014
4628,person_4628,Male,3.052026745,4.451023705,69.36893136
4629,person_4629,Female,1.754259262,2.793059342,51.40458268
4630,person_4630,Male,2.07613744,5.005877788,64.3064827
4631,person_4631,Male,3.314557189,4.971780642,27.79257211
4632,person_4632,Female,2.48863805,4.896587175,27.73294775
4633,person_4633,Female,3.204899445,1.970304078,44.23157126
4634,person_4634,Male,1.210300168,2.852285881,67.10833664
4635,person_4635,Female,1.923473322,2.655540086,65.78429678
4636,person_4636,Female,1.085930331,2.708597187,67.12378094
4637,person_4637,Male,2.197550451,4.912558431,36.08622841
4638,person_4638,Female,1.847837291,4.704000302,58.83643225
4639,person_4639,Female,3.223703995,2.858357544,36.68210147
4640,person_4640,Female,1.502637934,2.161258088,22.72731885
4641,person_4641,Female,2.113536743,3.378186462,62.86165247
4642,person_4642,Female,1.844714579,2.142260657,50.00205228
4643,person_4643,Male,1.492178412,5.641232802,69.18033251
4644,person_4644,Female,1.240993084,3.98168484,48.01650338
4645,person_4645,Male,2.640814819,4.731517955,28.49585562
4646,person_4646,Female,1.800979241,2.331751224,60.13244669
4647,person_4647,Female,2.556554134,2.081816403,32.68664317
4648,person_4648,Male,1.96204531,5.682375827,53.17469414
4649,person_4649,Female,0.114174931,2.553438616,46.98659577
4650,person_4650,Female,2.966054667,2.930256832,60.76415031
4651,person_4651,Male,4.481544467,4.660684331,41.22573153
4652,person_4652,Male,3.683948672,5.535433421,26.74033614
4653,person_4653,Male,4.054671387,4.819815284,62.47851196
4654,person_4654,Male,3.26386676,5.721880267,39.14817141
4655,person_4655,Male,2.88577661,3.153566679,64.57861503
4656,person_4656,Female,2.782494344,1.309704584,54.8281438
4657,person_4657,Male,3.616254165,5.829583176,62.08522618
4658,person_4658,Female,2.358370364,1.070528994,33.70900823
4659,person_4659,Female,2.71917514,2.096149268,52.64881469
4660,person_4660,Female,1.977999626,3.310697177,68.46215753
4661,person_4661,Male,3.807854375,4.267982796,35.62633336
4662,person_4662,Male,3.550536634,3.186883024,64.17216146
4663,person_4663,Female,0.425198554,2.639703508,69.10320718
4664,person_4664,Male,3.777056108,4.11318744,53.63572638
4665,person_4665,Male,3.366631075,5.011410573,67.63136618
4666,person_4666,Male,3.204192218,2.904338196,47.16801048
4667,person_4667,Female,2.148164116,2.742736376,56.92417981
4668,person_4668,Female,2.468592235,4.540878668,23.40030324
4669,person_4669,Male,1.092610731,5.332182166,68.98997933
4670,person_4670,Male,2.244574517,1.509907955,56.36352668
4671,person_4671,Female,1.5648723,2.970086955,60.21501807
4672,person_4672,Female,2.688873397,4.064466446,69.68611685
4673,person_4673,Female,1.394744198,2.085278863,21.43847468
4674,person_4674,Female,1.151871123,2.589231368,38.82485272
4675,person_4675,Male,4.293726236,4.432442782,52.90046708
4676,person_4676,Female,0.800801059,3.018695639,26.38214863
4677,person_4677,Male,3.047036367,3.521092836,34.91899011
4678,person_4678,Male,3.267558908,4.697737502,57.15752345
4679,person_4679,Female,-0.232375891,4.136859921,31.68044966
4680,person_4680,Female,0.852361741,3.375812534,27.16963398
4681,person_4681,Male,3.137437663,4.222885933,50.35673392
4682,person_4682,Female,2.507939698,3.132501341,46.18690409
4683,person_4683,Male,2.847153071,6.096331428,49.13487985
4684,person_4684,Male,1.794488326,4.674657651,35.01519247
4685,person_4685,Male,2.084877731,3.844166487,69.73494349
4686,person_4686,Female,1.976265013,3.164655182,61.27233466
4687,person_4687,Male,3.754540172,2.924273918,56.4661024
4688,person_4688,Male,3.11053082,6.120902187,59.99718229
4689,person_4689,Male,3.837144937,4.383341852,36.06597182
4690,person_4690,Female,2.020427846,2.892414551,67.85915242
4691,person_4691,Male,3.9403021,5.123056826,36.26393546
4692,person_4692,Female,2.223541476,1.467821795,55.14914549
4693,person_4693,Male,2.602766753,4.588881897,65.83932478
